"PROVINCE or REGION","MUNICIPALITY or CITY","COURT TYPE","BRANCH","JUDGE'S NAME"
"SORSOGON","Sorsogon City","Municipal Trial Courts in Cities (MTCC)","1","Balmaceda, Michael Almodovar"
"SORSOGON","Sorsogon City","Municipal Trial Courts in Cities (MTCC)","2","Vacant"
"CAPIZ","Roxas City","Municipal Trial Courts in Cities (MTCC)","1","Logronio, Jennie Ann T."
"CAPIZ","Roxas City","Municipal Trial Courts in Cities (MTCC)","2","Delantar, Kathleen Gigante"
"CAPIZ","Roxas City","Municipal Trial Courts in Cities (MTCC)","3","Ramos, Bonifacia Carmen Chuchi Asis"
"CAPIZ","Roxas City","Municipal Trial Courts in Cities (MTCC)","4","Vacant"
"ILOILO","Iloilo City","Municipal Trial Courts in Cities (MTCC)","1",""
"ILOILO","Iloilo City","Municipal Trial Courts in Cities (MTCC)","2","Berano-Robite, Meliza Joan P."
"ILOILO","Iloilo City","Municipal Trial Courts in Cities (MTCC)","3","Vacant"
"ILOILO","Iloilo City","Municipal Trial Courts in Cities (MTCC)","4","Facon, Raul F."
"ILOILO","Iloilo City","Municipal Trial Courts in Cities (MTCC)","5","Vacant"
"ILOILO","Iloilo City","Municipal Trial Courts in Cities (MTCC)","6","Palma-Kim, Larnie Fleur B."
"ILOILO","Iloilo City","Municipal Trial Courts in Cities (MTCC)","7","Garcia, Radney R."
"ILOILO","Iloilo City","Municipal Trial Courts in Cities (MTCC)","8","Polonan, Mark Anthony Delos Reyes"
"ILOILO","Iloilo City","Municipal Trial Courts in Cities (MTCC)","9","Espinosa-Borja, Rysty Ann C."
"ILOILO","Iloilo City","Municipal Trial Courts in Cities (MTCC)","10","Trespeces, Enrique Z."
"ILOILO","S.S. Passi City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Marañon, Jerry F."
"NEGROS OCCIDENTAL","Bacolod City","Municipal Trial Courts in Cities (MTCC)","1","Ariola, Jose Paolo G."
"NEGROS OCCIDENTAL","Bacolod City","Municipal Trial Courts in Cities (MTCC)","2","Vacant"
"NEGROS OCCIDENTAL","Bacolod City","Municipal Trial Courts in Cities (MTCC)","3","Vacant"
"NEGROS OCCIDENTAL","Bacolod City","Municipal Trial Courts in Cities (MTCC)","4","Pando, Francisco Soliano"
"NEGROS OCCIDENTAL","Bacolod City","Municipal Trial Courts in Cities (MTCC)","5","Vacant"
"NEGROS OCCIDENTAL","Bacolod City","Municipal Trial Courts in Cities (MTCC)","6","Vacant"
"NEGROS OCCIDENTAL","Bacolod City","Municipal Trial Courts in Cities (MTCC)","7","Bayona, Abraham A."
"NEGROS OCCIDENTAL","Bago City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Bonghanoy, Aireen O."
"NEGROS OCCIDENTAL","Cadiz City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Nifras, Joanne Frances Gequillana"
"NEGROS OCCIDENTAL","Escalante City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Ruiz, Jose Meno C."
"NEGROS OCCIDENTAL","Himamaylan City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Vacant"
"NEGROS OCCIDENTAL","Kabankalan City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Lopez, Jose Manuel A."
"NEGROS OCCIDENTAL","La Carlota City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Rivera, Maria Concepcion Elumba"
"NEGROS OCCIDENTAL","Sagay City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Cabusao, Biena Marieta C."
"NEGROS OCCIDENTAL","San Carlos City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Vacant"
"NEGROS OCCIDENTAL","Silay City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Cuansing, Eunice Tan"
"NEGROS OCCIDENTAL","Sipalay City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Vacant"
"NEGROS OCCIDENTAL","Talisay City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Tan, Ma. Gisella Janina Sanchez"
"NEGROS OCCIDENTAL","Victorias City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Arsenio, Evelyn D."
"BOHOL","Tagbilaran City","Municipal Trial Courts in Cities (MTCC)","1","Varquez, Laebeth Lungay"
"BOHOL","Tagbilaran City","Municipal Trial Courts in Cities (MTCC)","2","Ucat-Logarta, Angie M."
"BOHOL","Tagbilaran City","Municipal Trial Courts in Cities (MTCC)","3","Ucat, Erwin Magallano"
"BOHOL","Tagbilaran City","Municipal Trial Courts in Cities (MTCC)","4","Santos-Doctor, Joy Angelica P."
"CEBU","Cebu City","Municipal Trial Courts in Cities (MTCC)","1","Vacant"
"CEBU","Cebu City","Municipal Trial Courts in Cities (MTCC)","2","Barcenas, Dakila Dante U."
"CEBU","Cebu City","Municipal Trial Courts in Cities (MTCC)","3","Artiaga, Yvonne Cabaron"
"CEBU","Cebu City","Municipal Trial Courts in Cities (MTCC)","4","Forrosuelo, Jenelyn Villaceran"
"CEBU","Cebu City","Municipal Trial Courts in Cities (MTCC)","5","Vacant"
"CEBU","Cebu City","Municipal Trial Courts in Cities (MTCC)","6","Bisoc, Bernadeth Romarate"
"CEBU","Cebu City","Municipal Trial Courts in Cities (MTCC)","7","Vacant"
"CEBU","Cebu City","Municipal Trial Courts in Cities (MTCC)","8","Vacant"
"CEBU","Cebu City","Municipal Trial Courts in Cities (MTCC)","9","Soler-Rellin, Amy Rose A."
"CEBU","Cebu City","Municipal Trial Courts in Cities (MTCC)","10","Navarrete-Arbuis, Pamela Monica A."
"CEBU","Cebu City","Municipal Trial Courts in Cities (MTCC)","11","Santiago-Lumangtad, Vivien Leigh T."
"CEBU","Cebu City","Municipal Trial Courts in Cities (MTCC)","12","Digao-Ferrer, Tranne L."
"CEBU","Cebu City","Municipal Trial Courts in Cities (MTCC)","13","Lim-Monteclar, Virginia Vivencita L."
"CEBU","Cebu City","Municipal Trial Courts in Cities (MTCC)","14","Amores, Irish Inabangan"
"CEBU","Bogo City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Manreal, Dante P."
"CEBU","Carcar City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Vacant"
"CEBU","Danao City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Williams, Mae Lizbeth A."
"CEBU","Lapu-Lapu City","Municipal Trial Courts in Cities (MTCC)","1","Tabada-Lawas, Genevieve Caballero"
"CEBU","Lapu-Lapu City","Municipal Trial Courts in Cities (MTCC)","2","Gaceta-Portugal, Dinah Jane P."
"CEBU","Lapu-Lapu City","Municipal Trial Courts in Cities (MTCC)","3","Heyrosa-Budomo, Maryther M."
"CEBU","Mandaue City","Municipal Trial Courts in Cities (MTCC)","1","Pepito-Maniwang, Jennifer M."
"CEBU","Mandaue City","Municipal Trial Courts in Cities (MTCC)","2","Birondo, Francis Ian U."
"CEBU","Mandaue City","Municipal Trial Courts in Cities (MTCC)","3","Ruiz-Regis, Ivy Cañon"
"CEBU","City of Naga","Municipal Trial Courts in Cities (MTCC)","Single Sala","Avila, Fritz Ritchie Navarro"
"CEBU","Talisay City","Municipal Trial Courts in Cities (MTCC)","1","Manayon, Mario Villarias"
"CEBU","Talisay City","Municipal Trial Courts in Cities (MTCC)","2","Navarro-Quijano, Charina G."
"CEBU","Toledo City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Vacant"
"NEGROS ORIENTAL","Bais City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Utzurrum, Joanna Ruth Torres"
"NEGROS ORIENTAL","Bayawan City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Vacant"
"NEGROS ORIENTAL","Canlaon City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Monceda, Edwina Belcina"
"NEGROS ORIENTAL","Dumaguete City","Municipal Trial Courts in Cities (MTCC)","1","Tabada-Chu, Dinah Bagares"
"NEGROS ORIENTAL","Dumaguete City","Municipal Trial Courts in Cities (MTCC)","2","Gadugdug, Maria Corazon Calimbayan"
"NEGROS ORIENTAL","City of Guihulngan","Municipal Trial Courts in Cities (MTCC)","Single Sala","Duka, Kennedy I"
"NEGROS ORIENTAL","Tanjay City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Vacant"
"EASTERN SAMAR","City of Borongan","Municipal Trial Courts in Cities (MTCC)","Single Sala","Vacant"
"LEYTE","City of Baybay","Municipal Trial Courts in Cities (MTCC)","Single Sala","Militante , Ma Cleofe Veloso"
"LEYTE","Ormoc City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Romero, Jr., Rene D."
"LEYTE","Tacloban City","Municipal Trial Courts in Cities (MTCC)","1","Lamoste, Sylvia P"
"LEYTE","Tacloban City","Municipal Trial Courts in Cities (MTCC)","2","Vacant"
"SAMAR","Calbayog City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Sermense, Noel G"
"SAMAR","City of Catbalogan","Municipal Trial Courts in Cities (MTCC)","Single Sala","Vacant"
"SOUTHERN LEYTE","Maasin City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Leonido, Edgardo C"
"BASILAN","Isabela City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Vacant"
"BASILAN","City of Lamitan","Municipal Trial Courts in Cities (MTCC)","Single Sala","Vacant"
"ZAMBOANGA DEL NORTE","Dapitan City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Maagad, Hilarion Jonathan G"
"ZAMBOANGA DEL NORTE","Dipolog City","Municipal Trial Courts in Cities (MTCC)","1","Paler, Chad M"
"ZAMBOANGA DEL NORTE","Dipolog City","Municipal Trial Courts in Cities (MTCC)","2","Rosal, Kenneth Pamatong"
"ZAMBOANGA DEL SUR","Pagadian City","Municipal Trial Courts in Cities (MTCC)","1","Vacant"
"ZAMBOANGA DEL SUR","Pagadian City","Municipal Trial Courts in Cities (MTCC)","2","Rondrique, Clyde G"
"ZAMBOANGA DEL SUR","Zamboanga City","Municipal Trial Courts in Cities (MTCC)","1","Cuaresma, Nancy B"
"ZAMBOANGA DEL SUR","Zamboanga City","Municipal Trial Courts in Cities (MTCC)","2","Vacant"
"ZAMBOANGA DEL SUR","Zamboanga City","Municipal Trial Courts in Cities (MTCC)","3","Alcala, Carlo Martin R"
"ZAMBOANGA DEL SUR","Zamboanga City","Municipal Trial Courts in Cities (MTCC)","4","Ledesma, Eduardo Ignacio"
"AGUSAN DEL NORTE","Butuan City","Municipal Trial Courts in Cities (MTCC)","1","Castilla, Dennis B"
"AGUSAN DEL NORTE","Butuan City","Municipal Trial Courts in Cities (MTCC)","2","Vacant"
"AGUSAN DEL NORTE","Butuan City","Municipal Trial Courts in Cities (MTCC)","3","Plaza, Isabel Corazon Cabuga"
"AGUSAN DEL NORTE","Butuan City","Municipal Trial Courts in Cities (MTCC)","4","Zambas-Ucat, Rochelle Marie R."
"AGUSAN DEL NORTE","City of Cabadbaran","Municipal Trial Courts in Cities (MTCC)","","Angeles-Lim, Ela De Villa"
"AGUSAN DEL SUR","City of Bayugan","Municipal Trial Courts in Cities (MTCC)","","Sulay-Trugillo, Jarley Dinque"
"BUKIDNON","City of Malaybalay","Municipal Trial Courts in Cities (MTCC)","","Raagas, Edmundo V."
"BUKIDNON","Valencia City","Municipal Trial Courts in Cities (MTCC)","Single Sala","PAJARILLO-SALCEDO, NELISON U."
"MISAMIS OCCIDENTAL","Oroquieta City","Municipal Trial Courts in Cities (MTCC)","1","Gerasmio, Jhobee Trigo"
"MISAMIS OCCIDENTAL","Oroquieta City","Municipal Trial Courts in Cities (MTCC)","2","Rempillo, Arnel Destacamento"
"MISAMIS OCCIDENTAL","Ozamis City","Municipal Trial Courts in Cities (MTCC)","1","ORQUIEZA-ANGOT, MIRIAM P."
"MISAMIS OCCIDENTAL","Ozamis City","Municipal Trial Courts in Cities (MTCC)","2","VACANT"
"MISAMIS OCCIDENTAL","Ozamis City","Municipal Trial Courts in Cities (MTCC)","3","Sacote-Valconcha, Llani Acero"
"MISAMIS OCCIDENTAL","Tangub City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Pangilinan-Paler, Evelyn Georgina R."
"MISAMIS ORIENTAL","Cagayan de Oro City","Municipal Trial Courts in Cities (MTCC)","1","Merlas, Cesar A."
"MISAMIS ORIENTAL","Cagayan de Oro City","Municipal Trial Courts in Cities (MTCC)","2","Algodon, Eleuteria Badoles"
"MISAMIS ORIENTAL","Cagayan de Oro City","Municipal Trial Courts in Cities (MTCC)","3","Casiño-Baluran, Anabel Carmen S."
"MISAMIS ORIENTAL","Cagayan de Oro City","Municipal Trial Courts in Cities (MTCC)","4","Garcia-Sasis, Fay Lim"
"MISAMIS ORIENTAL","Cagayan de Oro City","Municipal Trial Courts in Cities (MTCC)","5","Lanticse-Saba, Maria Luna Llena G"
"MISAMIS ORIENTAL","Cagayan de Oro City","Municipal Trial Courts in Cities (MTCC)","6","Pabellan-Bacal, Abouben Jade Rivera"
"MISAMIS ORIENTAL","Cagayan de Oro City","Municipal Trial Courts in Cities (MTCC)","7","Casiño-Damasing, Carolyn N"
"MISAMIS ORIENTAL","Cagayan de Oro City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Capadocia, Michelia O"
"MISAMIS ORIENTAL","Gingoog City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Pakino-Bonghanoy, Eileen Joy T."
"SURIGAO DEL NORTE","Surigao City","Municipal Trial Courts in Cities (MTCC)","1","Lasala-Caballes, Eden Crispy Blanco"
"SURIGAO DEL NORTE","Surigao City","Municipal Trial Courts in Cities (MTCC)","2","Bajan, Julieto N."
"DAVAO DEL NORTE","Island Garden City of Samal","Municipal Trial Courts in Cities (MTCC)","1","Celestial, Janice Hui"
"DAVAO DEL NORTE","Island Garden City of Samal","Municipal Trial Courts in Cities (MTCC)","2","Montaña-Baluyut, Theresa C."
"DAVAO DEL NORTE","Panabo City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Ladores-Cezar, Marietta C."
"DAVAO DEL NORTE","Tagum City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Masepequeña-Peloton, Gay Gerle T."
"DAVAO DEL SUR","Davao City","Municipal Trial Courts in Cities (MTCC)","1","Pague, Kristine Jane Basuga"
"DAVAO DEL SUR","Davao City","Municipal Trial Courts in Cities (MTCC)","2","Vacant"
"DAVAO DEL SUR","Davao City","Municipal Trial Courts in Cities (MTCC)","3","Risonar-Bello, January Faye L."
"DAVAO DEL SUR","Davao City","Municipal Trial Courts in Cities (MTCC)","4","Guerzo-Barrion, Catherine Montalban"
"DAVAO DEL SUR","Davao City","Municipal Trial Courts in Cities (MTCC)","5","Aspiras-Pepito, Janice A."
"DAVAO DEL SUR","Davao City","Municipal Trial Courts in Cities (MTCC)","6","Vacant"
"DAVAO DEL SUR","Davao City","Municipal Trial Courts in Cities (MTCC)","7","Vacant"
"DAVAO DEL SUR","Digos City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Vacant"
"DAVAO ORIENTAL","City of Mati","Municipal Trial Courts in Cities (MTCC)","Single Sala","Vacant"
"SURIGAO DEL SUR","Bislig City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Vacant"
"SURIGAO DEL SUR","Tandag City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Flores, Galerie Gee Yap"
"SOUTH COTABATO","General Santos City","Municipal Trial Courts in Cities (MTCC)","1","Baliguat, Marie Ellengrid S.L."
"SOUTH COTABATO","General Santos City","Municipal Trial Courts in Cities (MTCC)","2","Quianzon, Jr., Emilio O."
"SOUTH COTABATO","General Santos City","Municipal Trial Courts in Cities (MTCC)","3","Braga-Leuterio, Anni May"
"SOUTH COTABATO","Koronadal City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Diez, Edwin L."
"LANAO DEL NORTE","Iligan City","Municipal Trial Courts in Cities (MTCC)","1","Jimeno-Dajao, Fe B."
"LANAO DEL NORTE","Iligan City","Municipal Trial Courts in Cities (MTCC)","2","Gallardo, Orlando C."
"LANAO DEL NORTE","Iligan City","Municipal Trial Courts in Cities (MTCC)","3","Macaraya, Rosite Papandayan"
"LANAO DEL NORTE","Iligan City","Municipal Trial Courts in Cities (MTCC)","4","Vacant"
"LANAO DEL NORTE","Iligan City","Municipal Trial Courts in Cities (MTCC)","5","Ruelo, Earl Charito J."
"LANAO DEL SUR","Marawi City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Derogongan, Macabinta P."
"MAGUINDANAO","Cotabato City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Haw Tay-Jovero, Christina Tan"
"NORTH COTABATO","Kidapawan City","Municipal Trial Courts in Cities (MTCC)","Single Sala","De Leon, Rebecca Elena B."
"SULTAN KUDARAT","Tacurong City","Municipal Trial Courts in Cities (MTCC)","Single Sala","Mamon, Nectar Precious Hope G."
"ABRA","Bangued","Municipal Trial Court (MTC)","","Blando, Ma. Valenie G."
"ABRA","Bucay","Municipal Trial Court (MTC)","","Palcon-Hacutina, Jihan Quintinita"
"ABRA","Lagangilang","Municipal Trial Court (MTC)","","Atmosfera, Rouella Melinda Pacapac"
"BENGUET","Itogon","Municipal Trial Court (MTC)","","Vallo, Charlie E."
"BENGUET","La Trinidad","Municipal Trial Court (MTC)","","Adube-Cabuag, Mylene May G."
"BENGUET","Mankayan","Municipal Trial Court (MTC)","","Segundo, Jonathan Chavez"
"ILOCOS NORTE","Bacarra","Municipal Trial Court (MTC)","","Feril, Jr., Jose R."
"ILOCOS NORTE","San Nicolas","Municipal Trial Court (MTC)","","Cachapero, Marty P."
"ILOCOS SUR","Bantay","Municipal Trial Court (MTC)","","Vacant"
"ILOCOS SUR","Cabugao","Municipal Trial Court (MTC)","","Siruno, Christian Paul G."
"ILOCOS SUR","Sto. Domingo","Municipal Trial Court (MTC)","","Tremor, Kurt Elijay Querubin"
"ILOCOS SUR","Sinait","Municipal Trial Court (MTC)","","Vacant"
"LA UNION","Agoo","Municipal Trial Court (MTC)","","Velasco, Irene May J."
"LA UNION","Aringay","Municipal Trial Court (MTC)","","Bomowey-Salupen, Mary Jane Tabacla"
"LA UNION","Bacnotan","Municipal Trial Court (MTC)","","Novela, Leonora P."
"LA UNION","Balaoan","Municipal Trial Court (MTC)","","Cabrillos, Jesse Parnaso"
"LA UNION","Bangar","Municipal Trial Court (MTC)","","Vacant"
"LA UNION","Bauang","Municipal Trial Court (MTC)","","Vacant"
"LA UNION","Caba","Municipal Trial Court (MTC)","","Rivera-Basangan, Maria Paz Ibay"
"LA UNION","Luna","Municipal Trial Court (MTC)","","Casiano, Edilberta O."
"LA UNION","Naguilian","Municipal Trial Court (MTC)","","Dulay-Del Val, Debbie Gamotin"
"LA UNION","Rosario","Municipal Trial Court (MTC)","","Vacant"
"LA UNION","Sto. Tomas","Municipal Trial Court (MTC)","","Badecao-Abnasan, Bernadette Balangitan"
"LA UNION","Santol","Municipal Trial Court (MTC)","","Mingua, Narciso P."
"LA UNION","Sudipen","Municipal Trial Court (MTC)","","Vacant"
"MOUNTAIN PROVINCE","Bontoc","Municipal Trial Court (MTC)","","Vacant"
"MOUNTAIN PROVINCE","Tadian","Municipal Trial Court (MTC)","","Daoas, Kode Garlejo"
"PANGASINAN","Agno","Municipal Trial Court (MTC)","","Marcos-Martin, Sarah Castro"
"PANGASINAN","Anda","Municipal Trial Court (MTC)","","Ramos, Marlon Nachor"
"PANGASINAN","Balungao","Municipal Trial Court (MTC)","","Salve, Pauline B."
"PANGASINAN","Bani","Municipal Trial Court (MTC)","","Razote-Rosal, Jade R."
"PANGASINAN","Bayambang","Municipal Trial Court (MTC)","","Sanchez, Dominico Acosta"
"PANGASINAN","Binmaley","Municipal Trial Court (MTC)","Single Sala","Rosario-Fernandez , Jocelyn Villacorta"
"PANGASINAN","Bolinao","Municipal Trial Court (MTC)","","Asuncion-Palen , Rachelle Bustamante"
"PANGASINAN","Calasiao","Municipal Trial Court (MTC)","","Vacant"
"PANGASINAN","Infanta","Municipal Trial Court (MTC)","","Vacant"
"PANGASINAN","Lingayen","Municipal Trial Court (MTC)","","Vacant"
"PANGASINAN","Malasiqui","Municipal Trial Court (MTC)","","Junasa, Djoanivie Jomare A."
"PANGASINAN","Manaoag","Municipal Trial Court (MTC)","Single Sala","Vacant"
"PANGASINAN","Mangaldan","Municipal Trial Court (MTC)","","Rivera-Mabborang, Lordaliza Ramos"
"PANGASINAN","Mangatarem","Municipal Trial Court (MTC)","","Vacant"
"PANGASINAN","Mapandan","Municipal Trial Court (MTC)","","Royulada, Mamilo Joves"
"PANGASINAN","Rosales","Municipal Trial Court (MTC)","","Briones, Alta Grace Narag"
"PANGASINAN","Sta. Barbara","Municipal Trial Court (MTC)","","Vacant"
"PANGASINAN","Sta. Maria","Municipal Trial Court (MTC)","Single Sala","Añonuevo, Joseph C."
"PANGASINAN","Umingan","Municipal Trial Court (MTC)","","Sanchez, Plotinus T."
"BATANES","Itbayat","Municipal Trial Court (MTC)","","Vacant"
"BATANES","Sabtang","Municipal Trial Court (MTC)","","Vacant"
"CAGAYAN","Abulug","Municipal Trial Court (MTC)","","Jimenez, Vicente S."
"CAGAYAN","Alcala","Municipal Trial Court (MTC)","","Cabulisan-Callangan, Mira Minda Rosario"
"CAGAYAN","Baggao","Municipal Trial Court (MTC)","","Gacutan-Labuguen, Sheila Cumigad"
"CAGAYAN","Ballesteros","Municipal Trial Court (MTC)","","Aniceto, Marvin Panduyao"
"CAGAYAN","Buguey","Municipal Trial Court (MTC)","","Arrocena, Rhodora Gines"
